Student_id,First_name,Last_name,E-mail,Gender,Age,Department,Attendance(%),Midterm_score,Final_score,Assignment_avg,Quizzes_avg,Participation_score,Project_score,Total_score,Grade,Study_hours_per_week
806,Sneha,Parekh,sneha806@gmail.com,Female,18,Mathematics,80.72,40.37,89.31,66.87,64.93,28.52,59.44,58.24,D,22.3
807,Amit,Modi,amit807@gmail.com,Male,24,Business,97.8,57.36,53.08,86.28,90.05,84.53,89.78,76.85,B,24.6
808,Amit,Joshi,amit808@gmail.com,Female,18,Mathematics,69.59,98.13,61.18,97.92,86.88,67.78,94.6,84.42,B,22.7
809,Rohit,Joshi,rohit809@gmail.com,Male,18,Business,59.7,41.12,56.28,47.09,63.87,36.15,99.9,57.4,D,21.4
810,Rohit,Shah,rohit810@gmail.com,Female,21,Mathematics,56.13,68.65,35.67,59.87,93.46,34.82,67.58,60.01,C,29.4
811,Sneha,Trivedi,sneha811@gmail.com,Male,19,Business,93.23,59.31,87.13,64.05,84.33,52.9,33.93,63.61,C,23.5
812,Amit,Mehta,amit812@gmail.com,Male,21,Engineering,53.43,91.8,31.29,96.59,69.27,51.04,93.82,72.3,B,14.4
813,Amit,Parekh,amit813@gmail.com,Female,19,Engineering,59.33,53.96,43.1,61.56,95.4,24.22,78.21,59.41,D,20.8
814,Neha,Joshi,neha814@gmail.com,Female,22,CS,96.3,87.86,62.94,47.73,50.6,47.69,88.1,64.15,C,22.3
815,Priya,Shah,priya815@gmail.com,Male,18,Business,73.82,61.51,40.74,68.34,40.09,20.15,81.53,52.06,D,25.4
816,Karan,Mehta,karan816@gmail.com,Male,19,Mathematics,98.79,89.05,99.21,63.28,95.96,58.76,31.79,73.01,B,27
817,Karan,Parekh,karan817@gmail.com,Male,23,Engineering,80.81,94.85,90.81,90.49,55.31,61.06,55.36,74.65,B,18.3
818,Anjali,Joshi,anjali818@gmail.com,Male,23,Mathematics,63.57,84.83,41.77,52.05,77.34,70.65,48.32,62.49,C,19.7
819,Amit,Trivedi,amit819@gmail.com,Female,18,Mathematics,83.67,36.05,73.41,99.89,44.14,26.03,76.45,59.33,D,18.8
820,Anjali,Joshi,anjali820@gmail.com,Female,23,CS,52.09,61.55,41.83,44.84,58.25,77.02,70.66,59.02,D,12.4
821,Rahul,Joshi,rahul821@gmail.com,Male,18,Engineering,60.67,82.93,60.74,94.01,70.45,42.92,40.02,65.18,C,16.4
822,Karan,Mehta,karan822@gmail.com,Male,22,Business,98.74,86.12,96.21,46.06,91.96,78.22,58.12,76.11,B,26.9
823,Neha,Joshi,neha823@gmail.com,Male,21,Engineering,52.49,99.02,60.39,94.6,55.15,87.6,48.8,74.26,B,11.2
824,Sneha,Joshi,sneha824@gmail.com,Female,19,Business,74.69,72.11,76.78,91.39,71.5,86.4,70.89,78.18,B,19.1
825,Pooja,Joshi,pooja825@gmail.com,Female,19,CS,88.1,59.65,46.57,95.03,76.85,54.12,63.95,66.03,C,17.5
826,Karan,Trivedi,karan826@gmail.com,Female,25,Engineering,89.44,31.88,36.09,99.9,85.66,68.98,72.67,65.86,C,10.1
827,Anjali,Parekh,anjali827@gmail.com,Male,24,Business,90.01,48.77,63.36,52.65,77.35,58.49,56.59,59.54,D,6.9
828,Rahul,Mehta,rahul828@gmail.com,Female,23,Business,53.66,94.42,98.83,43.41,80.74,23.47,54.23,65.85,C,18.7
829,Neha,Shah,neha829@gmail.com,Male,24,CS,92.66,33.97,59.82,66.46,46.49,76.65,89.99,62.23,C,23.9
830,Sneha,Shah,sneha830@gmail.com,Male,24,Engineering,75.91,86.76,96.94,52.23,52.02,24.72,57.54,61.7,C,5.3
831,Pooja,Joshi,pooja831@gmail.com,Female,18,Business,59.5,44.72,67.29,49.69,54.05,26.03,77.99,53.29,D,17.2
832,Rahul,Shah,rahul832@gmail.com,Male,24,Business,59.97,91.89,58.12,65.12,86.03,77.87,95.36,79.06,B,24.8
833,Sneha,Joshi,sneha833@gmail.com,Female,25,Business,91.49,61.62,35.78,43.33,92.28,93.47,68.94,65.9,C,27.4
834,Rohit,Parekh,rohit834@gmail.com,Female,22,CS,68.67,59.89,64.2,53.91,58.94,76.94,64.54,63.07,C,21
835,Rahul,Desai,rahul835@gmail.com,Male,25,CS,86.52,61.5,95.81,70.45,84.13,82.86,71.75,77.75,B,29.2
836,Sneha,Modi,sneha836@gmail.com,Male,18,Mathematics,94.89,91.26,43.26,77.27,94.37,61.99,59.78,71.32,B,29.4
837,Vishal,Mehta,vishal837@gmail.com,Female,22,Business,70.4,44.14,81.4,42.55,75.28,42.91,41.91,54.7,D,11.3
838,Karan,Joshi,karan838@gmail.com,Female,23,Business,68.47,46.46,56.18,98.58,58.91,87,78.91,71.01,B,7.7
839,Amit,Parekh,amit839@gmail.com,Male,21,Engineering,63.95,92.38,38.78,57.15,66.57,54.76,88.2,66.31,C,11.7
840,Rohit,Joshi,rohit840@gmail.com,Male,24,Mathematics,84.72,78.06,38.44,55.35,55.38,35.21,68.71,55.19,D,11
841,Sneha,Patel,sneha841@gmail.com,Female,23,Engineering,58.58,49.28,63.74,64.22,44.16,94.19,91.24,67.81,C,14
842,Vishal,Modi,vishal842@gmail.com,Male,19,Engineering,66.47,51.64,64.15,69.34,85.49,71.23,79.49,70.22,B,20.4
843,Vishal,Joshi,vishal843@gmail.com,Female,24,Business,50.29,91.83,37.95,76.53,95.62,69.67,54.75,71.06,B,22.4
844,Vishal,Modi,vishal844@gmail.com,Female,18,Engineering,98.6,97.96,63.88,75.07,56.41,27.91,38.41,59.94,D,28.4
845,Karan,Desai,karan845@gmail.com,Male,22,CS,53.42,94.92,39.19,70.24,91.46,36.99,38.69,61.91,C,28.3
846,Priya,Parekh,priya846@gmail.com,Male,21,Business,98.45,83.07,60.5,55.69,56.38,59.61,95.75,68.5,C,8.7
847,Rahul,Desai,rahul847@gmail.com,Male,24,CS,90.57,95.74,98.18,87.91,81.16,45.47,77.68,81.02,B,26.9
848,Rahul,Parekh,rahul848@gmail.com,Female,20,Engineering,77.75,43.57,81.94,75.54,89.31,43.76,30.39,60.75,C,13.6
849,Pooja,Modi,pooja849@gmail.com,Male,20,Business,95.28,84.26,67.77,85.88,69.39,67.05,70.3,74.11,B,11.8
850,Rahul,Joshi,rahul850@gmail.com,Male,25,Mathematics,82.36,79.94,33.24,80.9,82.52,35.48,34.84,57.82,D,25.3
851,Vishal,Trivedi,vishal851@gmail.com,Male,23,Business,64.28,78.49,35.07,95.48,43.85,67.51,89.92,68.39,C,7.4
852,Pooja,Shah,pooja852@gmail.com,Male,20,Mathematics,59.99,76.78,88.96,93,69.16,95.88,76.87,83.44,B,24
853,Neha,Trivedi,neha853@gmail.com,Female,24,Mathematics,65.94,83.32,67.95,91.93,50.35,22.98,38.29,59.14,D,23.5
854,Neha,Modi,neha854@gmail.com,Male,24,Mathematics,61.88,68.49,44.29,68.09,80.21,34.94,73.65,61.61,C,7.1
855,Amit,Parekh,amit855@gmail.com,Male,20,Business,86.23,99.25,63.61,67.21,76.43,67.27,34.98,68.12,C,24.1
856,Neha,Trivedi,neha856@gmail.com,Male,22,Mathematics,78.53,35.06,45.86,58.39,44.78,88.36,59.66,55.35,D,14.2
857,Anjali,Patel,anjali857@gmail.com,Male,18,Mathematics,74.44,51.4,37.55,92.43,97.13,41.12,38.96,59.76,D,24.2
858,Neha,Modi,neha858@gmail.com,Female,22,Business,74.24,50.05,46.49,63.45,54.9,74.37,46.21,55.91,D,29.9
859,Amit,Patel,amit859@gmail.com,Male,19,Mathematics,52.91,41.23,73.11,82.02,64.66,70.35,52.54,63.99,C,6.8
860,Karan,Desai,karan860@gmail.com,Female,20,Engineering,99.99,58.84,36.83,63.64,41.2,37.39,82.38,53.38,D,21.2
861,Priya,Parekh,priya861@gmail.com,Male,22,Mathematics,65.08,88.18,84.49,88.63,94.38,61.32,90.88,84.65,B,25.9
862,Anjali,Desai,anjali862@gmail.com,Male,22,Business,71.42,39.14,64.32,89.24,91.57,82.71,47.29,69.05,C,28.3
863,Anjali,Mehta,anjali863@gmail.com,Female,20,Engineering,88.2,41.17,67,67.26,77.84,44.32,32.15,54.96,D,14.9
864,Rahul,Shah,rahul864@gmail.com,Female,22,Mathematics,92.79,53.02,68.37,67.44,84.78,85.02,89.13,74.63,B,29.1
865,Rohit,Joshi,rohit865@gmail.com,Female,20,Engineering,52.61,99.99,92.87,67.45,90.43,96.19,40.63,81.26,B,27.4
866,Karan,Joshi,karan866@gmail.com,Female,24,CS,50.74,45.72,55.04,46.84,75.17,64.98,89.25,62.83,C,11.4
867,Pooja,Modi,pooja867@gmail.com,Male,22,Business,78.53,44.12,60.41,51.97,96.38,88.66,98.55,73.35,B,8.6
868,Neha,Desai,neha868@gmail.com,Female,18,CS,89.47,77.45,90.01,71.09,56.61,96.92,94.55,81.11,B,29.9
869,Vishal,Trivedi,vishal869@gmail.com,Male,22,Business,93.5,47.98,84.83,96.8,83.18,95.41,97.07,84.21,B,10.3
870,Anjali,Patel,anjali870@gmail.com,Male,25,Business,56.61,93.96,78.69,46.2,92.81,62.48,93.36,77.92,B,15.2
871,Rohit,Shah,rohit871@gmail.com,Male,25,Business,53.05,31.96,62.33,61.7,79.05,89.45,86.38,68.48,C,20.5
872,Karan,Trivedi,karan872@gmail.com,Female,18,Engineering,55.67,96.26,92.31,90.77,96.84,36.81,57.43,78.4,B,22.7
873,Amit,Mehta,amit873@gmail.com,Male,18,CS,63.18,84.28,51.57,85.08,62.54,66.49,33.81,63.96,C,16.1
874,Vishal,Trivedi,vishal874@gmail.com,Male,22,Engineering,98.48,36.04,52.25,55.17,82.48,24.03,48.94,49.82,E,17.9
875,Pooja,Patel,pooja875@gmail.com,Female,23,Business,78.65,79.09,92.64,97.42,90.56,96.31,41.73,82.96,B,22.2
876,Rahul,Mehta,rahul876@gmail.com,Male,23,CS,61.96,57.19,80.1,47.28,77.78,72,86.77,70.19,B,19.7
877,Pooja,Patel,pooja877@gmail.com,Male,22,CS,54.92,81.39,45.5,99.64,81.33,42.1,35.7,64.28,C,29.4
878,Neha,Parekh,neha878@gmail.com,Female,22,Business,52.02,49.98,43.77,60.21,91.2,51.76,80.72,62.94,C,13.1
879,Anjali,Mehta,anjali879@gmail.com,Male,21,Mathematics,51.31,82.84,70.16,87.6,88.08,23.36,49.51,66.92,C,27.3
880,Vishal,Patel,vishal880@gmail.com,Female,24,Mathematics,67.93,50.78,72.35,46.73,84.7,93.38,47,65.82,C,18.1
881,Neha,Parekh,neha881@gmail.com,Male,25,CS,77.49,45.23,32.28,41.69,81.08,54.5,65.75,53.42,D,14.3
882,Priya,Modi,priya882@gmail.com,Male,24,Business,84.83,82.34,35.72,56.09,58.13,52.49,99.82,64.1,C,16.2
883,Anjali,Modi,anjali883@gmail.com,Male,21,Mathematics,60.95,32.86,88.74,97.61,90.84,44.55,57.9,68.75,C,15.8
884,Sneha,Parekh,sneha884@gmail.com,Female,23,CS,76.06,89.75,32.3,77.48,48.35,30.58,72.83,58.55,D,12.3
885,Karan,Desai,karan885@gmail.com,Female,21,CS,58.15,39.49,74.04,42.82,53.69,38,99.22,57.88,D,11.5
886,Neha,Desai,neha886@gmail.com,Male,22,CS,59.69,32.67,54.19,90.6,66.74,39.42,96.49,63.35,C,29.1
887,Karan,Trivedi,karan887@gmail.com,Female,21,Engineering,76.06,84.71,43.52,66.99,68.2,73.96,50.2,64.6,C,23.4
888,Neha,Modi,neha888@gmail.com,Female,24,CS,89.61,99.71,73.06,92.85,44.82,87.33,47.18,74.16,B,9.8
889,Vishal,Mehta,vishal889@gmail.com,Male,19,Mathematics,78.97,30.2,54.69,56.58,93.29,57.23,72.3,60.72,C,17.8
890,Vishal,Shah,vishal890@gmail.com,Male,24,Business,97.69,31.1,90.38,85.08,75.25,39.29,58.31,63.24,C,16
891,Neha,Parekh,neha891@gmail.com,Female,21,Business,80.5,93.16,96.99,71.3,55.52,91.68,90.4,83.17,B,20.8
892,Rahul,Patel,rahul892@gmail.com,Male,25,Engineering,87.43,85.79,83.29,44.74,56.94,28.39,75.04,62.37,C,8.3
893,Priya,Mehta,priya893@gmail.com,Male,24,Engineering,58.94,54.07,88.6,55.81,98.93,84.42,76.88,76.45,B,11.2
894,Amit,Mehta,amit894@gmail.com,Female,23,CS,95.41,63.41,65.4,59.11,47.1,41.59,82.5,59.85,D,20.1
895,Amit,Shah,amit895@gmail.com,Male,21,Engineering,89.14,54.9,56.66,44.89,83.1,22.13,45.78,51.24,D,18.6
896,Sneha,Patel,sneha896@gmail.com,Male,19,CS,80.42,67.51,52.04,41.9,49.07,36.83,52.55,49.98,E,11.5
897,Pooja,Parekh,pooja897@gmail.com,Female,19,Business,81.58,71.69,75.74,96.51,55.26,40.38,50.25,64.97,C,25
898,Rahul,Joshi,rahul898@gmail.com,Male,25,Engineering,98.85,88.4,68.33,80.76,43,70.13,65.82,69.41,C,25.7
899,Sneha,Modi,sneha899@gmail.com,Male,23,Engineering,70.97,83.28,42,42.89,65.25,68.73,68.3,61.74,C,7.9
900,Sneha,Joshi,sneha900@gmail.com,Female,20,Business,76.08,32.75,69.61,74.29,41.7,51.97,42.35,52.11,D,10.1
901,Amit,Parekh,amit901@gmail.com,Male,18,Mathematics,79.69,91.18,70.4,94.45,58.03,66.97,76.93,76.33,B,24.1
902,Amit,Mehta,amit902@gmail.com,Female,20,Mathematics,55.63,71.96,57.14,94.47,48.06,79.21,67.59,69.74,C,12.8
903,Anjali,Parekh,anjali903@gmail.com,Male,23,Mathematics,74.59,50.02,97.3,81.36,92.1,47.41,58.61,71.13,B,5.3
904,Vishal,Desai,vishal904@gmail.com,Male,22,Business,69.16,69.42,36.85,57.22,55.43,41.01,55.76,52.62,D,24
905,Karan,Shah,karan905@gmail.com,Male,21,Mathematics,73.63,96.29,57.03,69.66,42.4,39.11,78.41,63.82,C,20.2
906,Sneha,Mehta,sneha906@gmail.com,Male,21,Mathematics,82.09,37.43,42.45,99.97,76.6,50.71,95.63,67.13,C,5
907,Sneha,Joshi,sneha907@gmail.com,Female,20,Engineering,54.12,81.36,73.87,87.71,84.42,95.88,55.88,79.85,B,22.9
908,Karan,Desai,karan908@gmail.com,Female,20,Mathematics,78.72,48.77,53.96,57.09,41.98,26.48,93.34,53.6,D,9.4
909,Pooja,Desai,pooja909@gmail.com,Female,23,Engineering,75.6,89.09,82.81,94.89,74.82,99.56,52.1,82.21,B,28.4
910,Priya,Parekh,priya910@gmail.com,Male,18,Engineering,63.69,41.57,44.03,92.34,84.1,78.47,56.95,66.24,C,11.5
911,Rahul,Modi,rahul911@gmail.com,Male,22,CS,54.65,38.09,50.7,97.38,80.59,86.74,66.79,70.05,B,13.3
912,Vishal,Trivedi,vishal912@gmail.com,Female,21,Mathematics,79.11,99.84,42.47,62.84,71.11,26.19,62.52,60.83,C,14.3
913,Vishal,Desai,vishal913@gmail.com,Male,23,CS,95.65,32.11,64.4,63.74,85.86,60.81,34.61,56.92,D,22.6
914,Vishal,Desai,vishal914@gmail.com,Female,21,Business,98.91,91.35,48.69,82.29,43.5,29.62,49.56,57.5,D,22.7
915,Anjali,Modi,anjali915@gmail.com,Male,23,Engineering,60.32,32.86,74.27,82.09,91.93,40.17,56.85,63.03,C,19.2
916,Amit,Trivedi,amit916@gmail.com,Female,25,CS,61.04,61.07,80.74,95.06,76.39,32.6,54.74,66.77,C,16.9
917,Rahul,Mehta,rahul917@gmail.com,Male,20,Engineering,97.85,40.62,43.3,41.68,75.69,27.22,78.15,51.11,D,28.1
918,Sneha,Mehta,sneha918@gmail.com,Female,24,CS,93.99,59.98,38.32,96.04,77,94.61,67.18,72.19,B,17.5
919,Pooja,Desai,pooja919@gmail.com,Female,25,Mathematics,53.61,86.85,88.97,93.2,73.12,24.57,48.57,69.21,C,22.9
920,Neha,Mehta,neha920@gmail.com,Female,21,Engineering,56.45,40.9,39.13,96.95,59.47,76.47,65.23,63.03,C,25
921,Karan,Modi,karan921@gmail.com,Female,18,Engineering,82.63,93.51,91.13,53.69,75.82,21.99,88.01,70.69,B,12.9
922,Neha,Mehta,neha922@gmail.com,Male,19,CS,72.61,99.7,47.58,42.93,98.98,92.61,42.06,70.64,B,18.2
923,Vishal,Desai,vishal923@gmail.com,Male,22,Mathematics,85.66,94,45.33,43.75,53.05,58.43,47.87,57.07,D,20.4
924,Rohit,Shah,rohit924@gmail.com,Female,19,Business,50.42,47.87,44.15,76.11,82.28,23.89,32.46,51.13,D,12.1
925,Sneha,Modi,sneha925@gmail.com,Male,25,Mathematics,54.91,58.04,43.45,75.75,47.79,34.47,96.24,59.29,D,6.2
926,Neha,Trivedi,neha926@gmail.com,Female,22,Mathematics,50.32,70.14,49.71,56.53,85.22,50.55,57.55,61.62,C,28.5
927,Pooja,Mehta,pooja927@gmail.com,Female,18,CS,74.03,87.06,64.27,54.67,70.17,78.21,71.06,70.91,B,17.8
928,Anjali,Mehta,anjali928@gmail.com,Male,19,CS,99.3,53.23,56.95,98.63,70.99,32.78,74,64.43,C,25.8
929,Neha,Patel,neha929@gmail.com,Male,20,CS,71.01,70.42,89.16,52.36,60.26,51.72,55.53,63.24,C,6
930,Anjali,Patel,anjali930@gmail.com,Male,19,Mathematics,79,60.94,82.42,61.62,57.55,94.27,72.87,71.61,B,17.6
931,Rohit,Patel,rohit931@gmail.com,Female,23,Engineering,85.47,77.97,73.86,71.57,56.56,33.39,38.3,58.61,D,6.6
932,Neha,Mehta,neha932@gmail.com,Female,22,Engineering,62.12,52.61,34.46,74.14,72.23,73.68,45.88,58.83,D,6.3
933,Vishal,Mehta,vishal933@gmail.com,Male,21,Mathematics,90.59,32.04,42.44,79.21,52.54,71.7,88.79,61.12,C,6.9
934,Rahul,Desai,rahul934@gmail.com,Male,25,Mathematics,75.61,92.66,57.32,46.83,89.69,42.87,46.92,62.72,C,5.5
935,Rohit,Desai,rohit935@gmail.com,Female,18,Business,79.86,81.97,55.09,66.31,95.37,92.63,34.06,70.91,B,16.7
936,Vishal,Joshi,vishal936@gmail.com,Female,22,CS,82.7,74.2,51.5,89.44,68.4,46.55,68.62,66.45,C,28.4
937,Sneha,Desai,sneha937@gmail.com,Male,25,CS,84.54,30.76,33.58,98.57,93.84,92.29,42.58,65.27,C,29.8
938,Rahul,Trivedi,rahul938@gmail.com,Male,19,Engineering,74.41,31.39,99.21,90.58,85.22,26.63,94.45,71.25,B,25
939,Anjali,Desai,anjali939@gmail.com,Male,25,Business,74.51,85.38,51.04,44.41,56.49,46.14,88.01,61.91,C,16.3
940,Vishal,Desai,vishal940@gmail.com,Male,24,CS,74.39,84.03,39.28,77.19,99.04,87.4,47.7,72.44,B,5.4
941,Priya,Patel,priya941@gmail.com,Female,20,CS,92.93,42.73,36.69,88.53,68.33,77.15,88.07,66.92,C,29
942,Vishal,Shah,vishal942@gmail.com,Female,22,Engineering,78.64,92.45,34.68,79.97,63.27,51.22,41.76,60.56,C,11.1
943,Amit,Mehta,amit943@gmail.com,Male,18,CS,86.35,83.92,71.45,64.32,59.16,39.14,39.82,59.63,D,18.3
944,Amit,Parekh,amit944@gmail.com,Male,20,Business,75.36,62.95,36.45,44.27,92.9,77.97,80.39,65.82,C,15.1
945,Amit,Mehta,amit945@gmail.com,Male,21,Business,92.4,47.36,47.83,45.49,69.96,34.78,63.22,51.44,D,18.7
946,Rohit,Mehta,rohit946@gmail.com,Male,24,CS,55.33,91.71,59.47,72.74,89.84,35.49,71.26,70.08,B,15.2
947,Vishal,Modi,vishal947@gmail.com,Female,22,Mathematics,88.88,94.11,44.3,93.24,66.95,76.43,32.86,67.98,C,21.8
948,Anjali,Patel,anjali948@gmail.com,Male,21,Business,76.84,53.34,66.01,67.5,47.42,22.96,98.38,59.27,D,6.8
949,Neha,Joshi,neha949@gmail.com,Female,22,CS,94.23,57.97,70.16,69.77,74.34,93.48,68.98,72.45,B,24.2
950,Sneha,Desai,sneha950@gmail.com,Male,18,Engineering,94.6,98.45,50.06,67.15,55.12,52.03,37.2,60,C,26.9
951,Sneha,Joshi,sneha951@gmail.com,Male,21,CS,68.63,33.34,51.71,99,83.25,27.51,46.44,56.88,D,25.5
952,Rohit,Mehta,rohit952@gmail.com,Female,21,Business,67.9,35.87,56.85,46.39,61.99,48.26,33.16,47.09,E,6.6
953,Amit,Shah,amit953@gmail.com,Female,24,CS,52.35,64.13,88.7,75.83,53.59,48.17,57.06,64.58,C,26.8
954,Pooja,Shah,pooja954@gmail.com,Female,20,Engineering,84.35,60.63,38.86,42.73,72.13,59.76,65.47,56.6,D,5.3
955,Sneha,Patel,sneha955@gmail.com,Male,25,Mathematics,52.79,87.73,35.25,56.36,52.69,52.58,67.28,58.65,D,25.2
956,Priya,Patel,priya956@gmail.com,Male,18,Engineering,68.6,77.17,47.11,40.8,49.07,67.84,32.65,52.44,D,20.8
957,Amit,Patel,amit957@gmail.com,Male,19,CS,83.4,42.08,57.71,76.11,79.3,59.79,95.35,68.39,C,10.9
958,Karan,Mehta,karan958@gmail.com,Female,23,Engineering,75.86,39.16,80.75,62.3,82.66,21.66,61.64,58.03,D,6.7
959,Rahul,Patel,rahul959@gmail.com,Female,19,Engineering,62.9,55.94,85.17,66.26,63.29,65.75,49.72,64.36,C,12.2
960,Rahul,Modi,rahul960@gmail.com,Male,23,CS,60.38,32.37,55.17,44.93,60.69,49.78,52.12,49.18,E,29.9
961,Neha,Mehta,neha961@gmail.com,Male,24,CS,57.16,61.46,98.5,87.39,97.73,95.69,58.21,83.16,B,8.6
962,Sneha,Parekh,sneha962@gmail.com,Female,21,Engineering,77.27,87.42,30.37,79.63,67.47,32.2,97.52,65.77,C,13.3
963,Rahul,Patel,rahul963@gmail.com,Female,22,Business,72.95,68.27,67.26,88.68,65.52,47.49,36.67,62.32,C,13
964,Anjali,Parekh,anjali964@gmail.com,Male,19,Business,84.9,93.97,53.44,66.53,86.08,39.95,77.38,69.56,C,19.6
965,Amit,Joshi,amit965@gmail.com,Female,21,Mathematics,96.56,32.43,99.24,56.37,60.35,82.44,84.23,69.18,C,5.1
966,Neha,Trivedi,neha966@gmail.com,Female,23,Engineering,65.26,34.86,47.78,92.06,44.3,37.07,87.5,57.26,D,23.9
967,Karan,Parekh,karan967@gmail.com,Female,24,CS,80.39,70.68,38.49,97.23,89.46,50.8,96.46,73.85,B,22.3
968,Neha,Mehta,neha968@gmail.com,Female,24,Mathematics,92.23,85.6,60.61,94.64,90.65,31.25,63.72,71.08,B,27.3
969,Amit,Mehta,amit969@gmail.com,Male,25,Mathematics,83.92,79.83,35.28,41.53,71,99.98,63.1,65.12,C,24.7
970,Neha,Desai,neha970@gmail.com,Female,21,Business,54.75,45.82,71.83,45.22,75.07,51.28,39.48,54.78,D,18.5
971,Vishal,Patel,vishal971@gmail.com,Male,19,Mathematics,82.44,98.27,69.83,44.29,68.39,54.24,69.41,67.4,C,18.2
972,Pooja,Desai,pooja972@gmail.com,Female,20,Mathematics,65.16,46.45,89.71,55.46,46.02,24.35,58.34,53.39,D,6.9
973,Rohit,Joshi,rohit973@gmail.com,Male,24,Mathematics,66.3,77.06,71.86,79.73,85.78,71.24,79.72,77.57,B,8.2
974,Anjali,Modi,anjali974@gmail.com,Male,25,Engineering,99.5,48.23,84.09,85.75,60.86,46.63,91.65,69.54,C,22.5
975,Neha,Desai,neha975@gmail.com,Female,22,CS,91.86,69.34,31.83,50.27,59.46,77.37,75.74,60.67,C,18.9
976,Rohit,Modi,rohit976@gmail.com,Male,18,CS,83.52,75.88,70.37,89.19,66.35,83.94,45.64,71.89,B,25.4
977,Priya,Parekh,priya977@gmail.com,Female,18,Engineering,59.52,61.69,60.94,97.89,74.23,72.02,50.81,69.6,C,14.8
978,Anjali,Patel,anjali978@gmail.com,Male,24,Business,77.51,58.7,89.93,54.69,85.06,53.33,82.13,70.64,B,9.6
979,Anjali,Desai,anjali979@gmail.com,Male,18,Business,82.82,96.35,61.33,43.78,61.49,88.22,45.5,66.11,C,5.2
980,Pooja,Joshi,pooja980@gmail.com,Female,21,Mathematics,82.71,63.07,99.59,49.91,95.35,98.43,81.9,81.38,B,11
981,Pooja,Desai,pooja981@gmail.com,Female,24,Engineering,70.58,48.49,48.82,58.12,55.35,33.62,69.63,52.34,D,20.5
982,Neha,Desai,neha982@gmail.com,Female,18,Mathematics,66.45,31.1,70.06,66.91,84.69,42.31,59.73,59.13,D,26
983,Karan,Shah,karan983@gmail.com,Male,21,Mathematics,87.3,86.46,32.39,98.47,76.02,66.93,96.8,76.18,B,10.3
984,Priya,Desai,priya984@gmail.com,Male,24,Engineering,56.68,62.25,55.68,44.23,73.26,83.18,74.08,65.45,C,21
985,Neha,Trivedi,neha985@gmail.com,Male,18,Mathematics,91.3,85.26,62.49,89.37,57.79,71.85,69.61,72.73,B,11
986,Neha,Parekh,neha986@gmail.com,Female,24,Engineering,76.96,51.19,51.13,43.86,77.65,29.2,32.44,47.58,E,21.1
987,Vishal,Modi,vishal987@gmail.com,Female,24,Business,79.98,39.1,36.42,98.01,89.76,46.5,89.63,66.57,C,13.5
988,Karan,Mehta,karan988@gmail.com,Male,18,CS,73.78,75.73,31.4,75.92,91.12,66.6,38.21,63.16,C,8.9
989,Rohit,Shah,rohit989@gmail.com,Male,18,CS,61.31,79.12,93.56,85.01,89.17,69.51,85.42,83.63,B,25.4
990,Pooja,Trivedi,pooja990@gmail.com,Female,19,Business,71.6,46.74,58.9,88.59,51.6,54.96,77.31,63.02,C,22.3
991,Amit,Patel,amit991@gmail.com,Male,23,CS,83.67,83.08,42.21,74.63,97,63.41,81.36,73.61,B,16.4
992,Anjali,Parekh,anjali992@gmail.com,Male,21,Engineering,99.03,32.29,67.36,43.35,52.55,79.64,52.32,54.59,D,8
993,Rohit,Mehta,rohit993@gmail.com,Female,23,Engineering,85.45,90.97,70.91,62.02,72.24,26.91,47.62,61.78,C,27.6
994,Rohit,Joshi,rohit994@gmail.com,Female,24,CS,74.59,76.76,69.51,59.71,87.01,27.47,68.2,64.78,C,5.2
995,Sneha,Mehta,sneha995@gmail.com,Female,19,Engineering,57.78,83.67,30.43,45.54,58.08,96.3,73.61,64.61,C,15.7
996,Rahul,Mehta,rahul996@gmail.com,Female,20,Mathematics,81.01,75.94,53.45,98.33,85.49,62.62,94.4,78.37,B,16.7
997,Neha,Trivedi,neha997@gmail.com,Female,18,CS,94.69,83.41,67.1,50.17,48.28,47.54,87.27,63.96,C,16.2
998,Vishal,Joshi,vishal998@gmail.com,Male,19,Business,73.94,87.58,62.61,71.36,51.18,73.62,61.68,68.01,C,9.6
999,Anjali,Joshi,anjali999@gmail.com,Female,23,Engineering,51.15,93.56,98.01,71.57,69.19,22.71,58.35,68.9,C,29
1000,Amit,Modi,amit1000@gmail.com,Female,23,Mathematics,71.78,87.74,84.86,51.72,88.75,72.2,43.84,71.52,B,16.2
